2020-04-29 10:46:21 UTC,10034,5034,electronics.audio.headphone,huawei,77.52,34,3
2020-04-29 10:46:21 UTC,10035,5035,electronics.audio.headphone,apple,203.68,35,1
2020-04-29 11:59:50 UTC,10036,5036,electronics.smartphone,samsung,115.72,36,0
2020-04-29 11:59:50 UTC,10037,5037,electronics.clocks,apple,317.11,37,0
2020-04-29 12:00:59 UTC,10038,5038,electronics.video.tv,ava,162.01,38,0
2020-04-29 12:00:59 UTC,10039,5039,electronics.video.tv,ava,162.01,39,5
2020-04-29 12:05:34 UTC,10040,5040,,barjher,9.24,40,4
2020-04-29 12:05:34 UTC,10041,5041,appliances.personal.scales,polaris,21.97,41,5
2020-04-29 12:09:12 UTC,10042,5042,country_yard.weather_station,beurer,23.12,42,5
2020-04-29 12:09:13 UTC,10043,5043,electronics.smartphone,samsung,161.78,43,4
2020-04-29 12:09:53 UTC,10044,5044,appliances.kitchen.blender,polaris,43.96,44,4
2020-04-29 12:10:33 UTC,10045,5045,,schwiizer,20.81,45,4
2020-04-29 12:13:52 UTC,10046,5046,electronics.smartphone,samsung,300.9,46,3
2020-04-29 12:17:26 UTC,10047,5047,electronics.smartphone,samsung,254.61,47,4
2020-04-29 12:20:08 UTC,10048,5048,electronics.smartphone,samsung,300.9,48,0
2020-04-29 12:24:04 UTC,10049,5049,appliances.personal.scales,scarlett,18.5,49,1
2020-04-29 12:25:34 UTC,10050,5050,electronics.audio.headphone,apple,203.68,50,3
2020-04-29 12:27:02 UTC,10051,5051,electronics.smartphone,apple,346.97,51,1
2020-04-29 12:27:06 UTC,10052,5052,appliances.kitchen.refrigerators,caso,312.48,52,5
2020-04-29 12:27:47 UTC,10053,5053,,samsung,18.5,53,5
2020-04-29 12:27:47 UTC,10054,5054,electronics.smartphone,samsung,856.46,54,2
2020-04-29 12:30:50 UTC,10055,5055,electronics.smartphone,nokia,83.31,55,0
2020-04-29 12:31:04 UTC,10056,5056,electronics.smartphone,vivo,208.31,56,1
2020-04-29 12:31:47 UTC,10057,5057,electronics.tablet,samsung,162.01,57,4
2020-04-29 12:32:44 UTC,10058,5058,electronics.smartphone,huawei,138.63,58,2
2020-04-29 12:35:27 UTC,10059,5059,accessories.bag,kingston,6.23,59,4
2020-04-29 12:36:33 UTC,10060,5060,electronics.smartphone,samsung,138.63,60,0
2020-04-29 12:37:38 UTC,10061,5061,electronics.video.tv,samsung,381.92,61,1
2020-04-29 12:42:12 UTC,10062,5062,computers.peripherals.keyboard,,12.71,62,5
2020-04-29 12:42:12 UTC,10063,5063,computers.peripherals.monitor,aoc,109.24,63,3
2020-04-29 12:42:12 UTC,10064,5064,computers.peripherals.mouse,logitech,11.55,64,0
2020-04-29 12:42:12 UTC,10065,5065,,,300.9,65,4
2020-04-29 12:48:36 UTC,10066,5066,appliances.iron,tefal,81,66,1
2020-04-29 12:51:31 UTC,10067,5067,appliances.kitchen.mixer,maxwell,16.18,67,2
2020-04-29 12:51:36 UTC,10068,5068,computers.peripherals.mouse,logitech,77.52,68,4
2020-04-29 12:51:50 UTC,10069,5069,,maxwell,6.92,69,4
2020-04-29 12:51:50 UTC,10070,5070,computers.peripherals.mouse,,5.07,70,0
2020-04-29 12:51:50 UTC,10071,5071,,maestro,3.68,71,3
2020-04-29 12:59:41 UTC,10072,5072,appliances.kitchen.kettle,vitek,20.81,72,4
2020-04-29 12:59:46 UTC,10073,5073,electronics.telephone,panasonic,29.14,73,2
2020-04-29 13:02:59 UTC,10074,5074,electronics.smartphone,samsung,138.87,74,4
2020-04-29 13:03:18 UTC,10075,5075,appliances.kitchen.meat_grinder,moulinex,57.85,75,2
2020-04-29 13:04:58 UTC,10076,5076,electronics.audio.headphone,sony,9.24,76,4
2020-04-29 13:11:48 UTC,10077,5077,,bork,391.18,77,1
2020-04-29 13:14:34 UTC,10078,5078,,polaris,46.27,78,5
2020-04-29 13:14:42 UTC,10079,5079,appliances.personal.hair_cutter,imetec,20.81,79,5
2020-04-29 13:15:08 UTC,10080,5080,electronics.audio.headphone,panasonic,3.45,80,0
2020-04-29 13:16:35 UTC,10081,5081,,sjcam,157.38,81,5
2020-04-29 13:16:55 UTC,10082,5082,,maxwell,8.08,82,4
2020-04-29 13:17:16 UTC,10083,5083,,,2.52,83,1
2020-04-29 13:20:23 UTC,10084,5084,,braun,42.8,84,1
2020-04-29 13:23:08 UTC,10085,5085,appliances.environment.air_heater,ava,11.55,85,2
2020-04-29 13:23:35 UTC,10086,5086,,sony,19.88,86,2
2020-04-29 13:27:58 UTC,10087,5087,computers.notebook,lenovo,479.14,87,0
2020-04-29 13:28:03 UTC,10088,5088,,redmond,16.18,88,2
2020-04-29 13:29:25 UTC,10089,5089,computers.peripherals.mouse,,20.35,89,5
2020-04-29 13:29:33 UTC,10090,5090,electronics.smartphone,xiaomi,148.82,90,2
2020-04-29 13:31:17 UTC,10091,5091,kids.skates,globber,138.63,91,2
2020-04-29 13:31:33 UTC,10092,5092,appliances.kitchen.washer,samsung,451.37,92,1
2020-04-29 13:31:33 UTC,10093,5093,appliances.kitchen.blender,,74.05,93,3
2020-04-29 13:31:33 UTC,10094,5094,appliances.kitchen.meat_grinder,philips,115.72,94,4
2020-04-29 13:31:33 UTC,10095,5095,furniture.kitchen.table,,23.13,95,2
2020-04-29 13:31:33 UTC,10096,5096,furniture.kitchen.table,rondell,20.81,96,5
2020-04-29 13:31:33 UTC,10097,5097,appliances.kitchen.microwave,samsung,122.66,97,2
2020-04-29 13:31:55 UTC,10098,5098,appliances.kitchen.blender,polaris,32.38,98,3
2020-04-29 13:34:17 UTC,10099,5099,,iqos,8.1,99,2
2020-04-29 13:40:04 UTC,10100,5001,,lavazza,6.92,100,4
2020-04-29 13:41:10 UTC,10101,5002,computers.peripherals.mouse,razer,39.1,101,5
2020-04-29 13:41:29 UTC,10102,5003,computers.peripherals.mouse,delux,6,102,0
2020-04-29 13:44:24 UTC,10103,5004,appliances.kitchen.microwave,ava,43.96,103,0
2020-04-29 13:46:38 UTC,10104,5005,appliances.kitchen.mixer,polaris,46.27,104,2
2020-04-29 13:46:55 UTC,10105,5006,electronics.tablet,prestigio,81,105,5
2020-04-29 13:54:09 UTC,10106,5007,computers.notebook,asus,289.33,106,1
2020-04-29 13:55:16 UTC,10107,5008,,ausini,9.24,107,3
2020-04-29 13:55:16 UTC,10108,5009,,ausini,8.08,108,0
2020-04-29 13:55:16 UTC,10109,5010,furniture.bedroom.pillow,rastar,3.45,109,5
2020-04-29 13:59:37 UTC,10110,5011,computers.peripherals.mouse,steelseries,92.57,110,0
2020-04-29 14:01:03 UTC,10111,5012,appliances.kitchen.kettle,philips,32.38,111,2
2020-04-29 14:01:03 UTC,10112,5013,computers.notebook,microlab,27.75,112,3
2020-04-29 14:02:43 UTC,10113,5014,electronics.telephone,nokia,22.89,113,4
2020-04-29 14:10:27 UTC,10114,5015,appliances.environment.vacuum,thomas,15.02,114,3
2020-04-29 14:14:38 UTC,10115,5016,computers.peripherals.mouse,trust,7.38,115,1
2020-04-29 14:17:49 UTC,10116,5017,appliances.environment.water_heater,ariston,118.03,116,2
2020-04-29 14:17:53 UTC,10117,5018,furniture.living_room.shelving,fissman,8.1,117,2
2020-04-29 14:18:16 UTC,10118,5019,electronics.smartphone,huawei,254.61,118,4
2020-04-29 14:19:11 UTC,10119,5020,appliances.personal.hair_cutter,philips,46.27,119,4
2020-04-29 14:19:11 UTC,10120,5021,electronics.smartphone,samsung,115.72,120,1
2020-04-29 14:19:11 UTC,10121,5022,accessories.bag,samsung,53.22,121,5
2020-04-29 14:19:23 UTC,10122,5023,electronics.audio.headphone,samsung,81,122,5
2020-04-29 14:20:57 UTC,10123,5024,computers.components.cooler,ship,6.23,123,5
2020-04-29 14:22:13 UTC,10124,5025,,polaris,46.27,124,3
2020-04-29 14:25:07 UTC,10125,5125,appliances.environment.vacuum,samsung,69.42,125,0
2020-04-29 14:27:40 UTC,10126,5126,electronics.audio.headphone,hyperx,43.96,126,4
2020-04-29 14:31:06 UTC,10127,5127,,neo,5.76,127,0
2020-04-29 14:31:32 UTC,10128,5128,computers.peripherals.mouse,bloody,25.44,128,4
2020-04-29 14:40:56 UTC,10129,5129,computers.peripherals.joystick,sony,57.85,129,0
2020-04-29 14:41:04 UTC,10130,5130,electronics.smartphone,samsung,300.9,130,2
2020-04-29 14:41:49 UTC,10131,5131,computers.peripherals.printer,hp,152.52,131,3
2020-04-29 14:47:49 UTC,10132,5132,electronics.telephone,nokia,22.89,132,2
2020-04-29 14:48:45 UTC,10133,5133,computers.network.router,tp-link,23.13,133,1
2020-04-29 14:51:30 UTC,10134,5134,appliances.kitchen.blender,maxwell,23.13,134,1
2020-04-29 14:54:04 UTC,10135,5135,computers.components.hdd,toshiba,67.8,135,5
2020-04-29 14:54:58 UTC,10136,5136,computers.components.cooler,hp,2.99,136,4
2020-04-29 14:57:11 UTC,10137,5137,electronics.smartphone,samsung,196.27,137,0
2020-04-29 14:59:54 UTC,10138,5138,electronics.audio.headphone,honor,23.13,138,2
2020-04-29 15:00:07 UTC,10139,5139,,polaris,39.33,139,5
2020-04-29 15:00:07 UTC,10140,5140,,polaris,46.27,140,0
2020-04-29 15:00:35 UTC,10141,5141,electronics.smartphone,samsung,161.78,141,4
2020-04-29 15:00:35 UTC,10142,5142,,ava,0.23,142,0
2020-04-29 15:00:46 UTC,10143,5143,appliances.personal.hair_cutter,philips,85.63,143,0
2020-04-29 15:13:14 UTC,10144,5144,electronics.smartphone,apple,242.8,144,1
2020-04-29 15:15:11 UTC,10145,5145,appliances.personal.scales,vitek,9.24,145,4
2020-04-29 15:15:36 UTC,10146,5146,appliances.kitchen.hood,samsung,266.18,146,4
2020-04-29 15:15:47 UTC,10147,5147,appliances.personal.scales,ava,11.55,147,0
2020-04-29 15:20:52 UTC,10148,5148,,akvafor,11.55,148,1
2020-04-29 15:21:09 UTC,10149,5149,accessories.bag,samsung,32.38,149,4
2020-04-29 15:22:22 UTC,10150,5150,,jandeks,62.48,150,4
2020-04-29 15:22:34 UTC,10151,5151,,technodom,10.42,151,1
2020-04-29 15:24:51 UTC,10152,5152,electronics.smartphone,apple,208.31,152,1
2020-04-29 15:27:05 UTC,10153,5153,electronics.tablet,samsung,162.01,153,3
2020-04-29 15:29:49 UTC,10154,5154,computers.components.cooler,ship,9.24,154,3
2020-04-29 15:31:20 UTC,10155,5155,,beurer,25.44,155,4
2020-04-29 15:31:21 UTC,10156,5156,appliances.kitchen.kettle,vitek,18.5,156,5
2020-04-29 15:33:46 UTC,10157,5157,furniture.living_room.shelving,fissman,7.99,157,2
2020-04-29 15:35:16 UTC,10158,5158,computers.peripherals.mouse,x-game,8.08,158,1
2020-04-29 15:36:27 UTC,10159,5159,,e.gov,13.87,159,3
2020-04-29 15:42:49 UTC,10160,5160,electronics.tablet,samsung,208.31,160,0
2020-04-29 15:46:31 UTC,10161,5161,,ava,4.61,161,5
2020-04-29 15:46:31 UTC,10162,5162,,sbs,12.01,162,0
2020-04-29 15:47:36 UTC,10163,5163,,apple,40.49,163,4
2020-04-29 15:47:36 UTC,10164,5164,,apple,23.13,164,4
2020-04-29 15:48:07 UTC,10165,5165,electronics.smartphone,samsung,104.14,165,2
2020-04-29 15:49:49 UTC,10166,5166,electronics.clocks,samsung,324.05,166,4
2020-04-29 15:53:38 UTC,10167,5167,electronics.video.tv,lg,370.35,167,3
2020-04-29 15:54:28 UTC,10168,5168,computers.network.router,tp-link,31.23,168,0
2020-04-29 15:54:43 UTC,10169,5169,appliances.ironing_board,perilla,54.61,169,0
2020-04-29 15:55:33 UTC,10170,5170,computers.peripherals.joystick,xbox,194.42,170,3
2020-04-29 15:55:43 UTC,10171,5171,computers.components.cooler,ship,9.24,171,4
2020-04-29 15:58:31 UTC,10172,5172,appliances.kitchen.kettle,redmond,37.01,172,0
2020-04-29 16:03:17 UTC,10173,5173,,usams,2.29,173,3
2020-04-29 16:04:48 UTC,10174,5174,appliances.kitchen.blender,redmond,81,174,1
2020-04-29 16:05:36 UTC,10175,5175,apparel.glove,xbox,335.63,175,4
2020-04-29 16:08:42 UTC,10176,5176,electronics.telephone,panasonic,37.01,176,2
2020-04-29 16:11:15 UTC,10177,5177,stationery.battery,varta,2.08,177,2
2020-04-29 16:12:54 UTC,10178,5178,electronics.audio.headphone,bloody,34.7,178,4
2020-04-29 16:13:39 UTC,10179,5179,electronics.smartphone,huawei,127.29,179,4
2020-04-29 16:14:03 UTC,10180,5180,,xiaomi,18.5,180,4
2020-04-29 16:16:50 UTC,10181,5181,appliances.kitchen.refrigerators,beko,231.46,181,3
2020-04-29 16:16:50 UTC,10182,5182,,ava,208.31,182,5
2020-04-29 16:17:03 UTC,10183,5183,,philips,104.14,183,1
2020-04-29 16:24:02 UTC,10184,5184,appliances.environment.water_heater,ariston,118.03,184,0
2020-04-29 16:24:14 UTC,10185,5185,electronics.audio.headphone,jbl,53.22,185,0
2020-04-29 16:24:36 UTC,10186,5186,appliances.environment.vacuum,samsung,85.63,186,0
2020-04-29 16:24:36 UTC,10187,5187,appliances.kitchen.kettle,redmond,37.01,187,0
2020-04-29 16:34:31 UTC,10188,5188,electronics.smartphone,samsung,161.78,188,4
2020-04-29 16:34:31 UTC,10189,5189,,samsung,4.61,189,3
2020-04-29 16:41:04 UTC,10190,5190,,neo,5.76,190,2
2020-04-29 16:41:47 UTC,10191,5191,computers.peripherals.mouse,,6.92,191,3
2020-04-29 16:41:47 UTC,10192,5192,computers.peripherals.mouse,,2.06,192,1
2020-04-29 16:42:34 UTC,10193,5193,construction.tools.screw,samsung,11.55,193,1
2020-04-29 16:44:30 UTC,10194,5194,electronics.audio.headphone,xiaomi,25.44,194,5
2020-04-29 16:55:02 UTC,10195,5195,furniture.kitchen.table,polaris,23.36,195,2
2020-04-29 16:55:02 UTC,10196,5196,appliances.kitchen.blender,moulinex,64.79,196,4
2020-04-29 16:57:26 UTC,10197,5197,furniture.kitchen.table,rondell,104.14,197,3
2020-04-29 16:57:26 UTC,10198,5198,furniture.bedroom.bed,muljhtidom,2.99,198,4
2020-04-29 16:57:26 UTC,10199,5199,furniture.living_room.shelving,muljhtidom,6.92,199,0
2020-04-29 16:57:52 UTC,10200,5200,computers.peripherals.keyboard,logitech,37.01,200,3
2020-04-29 17:04:39 UTC,10201,5201,computers.peripherals.mouse,genius,5.76,201,0
2020-04-29 17:05:53 UTC,10202,5202,electronics.smartphone,samsung,532.38,202,0
2020-04-29 17:07:29 UTC,10203,5203,computers.components.hdd,samsung,138.87,203,3
2020-04-29 17:07:42 UTC,10204,5204,stationery.cartrige,hp,13.87,204,0
2020-04-29 17:07:42 UTC,10205,5205,stationery.cartrige,hp,13.87,205,2
2020-04-29 17:08:31 UTC,10206,5206,computers.notebook,asus,289.33,206,2
2020-04-29 17:12:37 UTC,10207,5207,,,1.16,207,2
2020-04-29 17:14:33 UTC,10208,5208,appliances.iron,maxwell,13.87,208,3
2020-04-29 17:15:47 UTC,10209,5209,,ava,2.78,209,5
2020-04-29 17:19:00 UTC,10210,5210,,fissman,3.68,210,0
2020-04-29 17:19:00 UTC,10211,5211,,apollo,1.13,211,0
2020-04-29 17:25:44 UTC,10212,5212,appliances.environment.air_conditioner,beko,196.74,212,4
2020-04-29 17:30:12 UTC,10213,5213,electronics.audio.headphone,xiaomi,25.44,213,5
2020-04-29 17:31:50 UTC,10214,5214,construction.tools.screw,sbs,2.29,214,4
2020-04-29 17:41:08 UTC,10215,5215,appliances.kitchen.blender,braun,138.87,215,5
2020-04-29 17:42:03 UTC,10216,5216,appliances.kitchen.grill,tefal,78.68,216,5
2020-04-29 17:51:15 UTC,10217,5217,appliances.kitchen.microwave,ava,43.96,217,1
2020-04-29 17:52:37 UTC,10218,5218,electronics.smartphone,apple,1433.54,218,3
2020-04-29 17:55:12 UTC,10219,5219,computers.components.cpu,kenwood,416.64,219,2
2020-04-29 17:55:23 UTC,10220,5220,electronics.audio.headphone,hyperx,43.96,220,3
2020-04-29 17:55:59 UTC,10221,5221,electronics.smartphone,huawei,416.64,221,1
2020-04-29 17:55:59 UTC,10222,5222,electronics.audio.headphone,sony,18.5,222,3
2020-04-29 17:58:22 UTC,10223,5223,electronics.video.tv,samsung,925.9,223,0
2020-04-29 18:06:41 UTC,10224,5224,,philips,23.13,224,4
2020-04-29 18:08:02 UTC,10225,5225,computers.network.router,tp-link,27.75,225,5
2020-04-29 18:12:11 UTC,10226,5226,electronics.audio.headphone,samsung,8.08,226,3
2020-04-29 18:18:01 UTC,10227,5227,furniture.living_room.shelving,muljhtidom,6,227,4
2020-04-29 18:27:45 UTC,10228,5228,,vitek,23.13,228,4
2020-04-29 18:30:53 UTC,10229,5229,computers.network.router,altel,57.85,229,2
2020-04-29 18:31:59 UTC,10230,5230,computers.peripherals.mouse,hyperx,69.42,230,1
2020-04-29 18:31:59 UTC,10231,5231,computers.peripherals.mouse,hyperx,16.18,231,1
2020-04-29 18:31:59 UTC,10232,5232,computers.peripherals.keyboard,hyperx,129.61,232,2
2020-04-29 18:36:15 UTC,10233,5233,electronics.audio.headphone,samsung,81,233,3
2020-04-29 18:41:32 UTC,10234,5234,appliances.personal.hair_cutter,philips,53.22,234,2
2020-04-29 18:45:49 UTC,10235,5235,,philips,37.01,235,0
2020-04-29 18:55:27 UTC,10236,5236,electronics.smartphone,samsung,856.46,236,3
2020-04-29 18:55:27 UTC,10237,5237,,samsung,18.5,237,4
2020-04-29 18:57:10 UTC,10238,5238,computers.peripherals.monitor,lg,121.5,238,4
2020-04-29 19:10:02 UTC,10239,5239,electronics.audio.headphone,jbl,10.86,239,2
2020-04-29 19:15:02 UTC,10240,5240,,fissman,2.99,240,2
2020-04-29 19:15:02 UTC,10241,5241,furniture.living_room.shelving,apollo,6.92,241,4
2020-04-29 19:15:02 UTC,10242,5242,appliances.kitchen.mixer,maxwell,16.18,242,5
2020-04-29 19:18:31 UTC,10243,5243,computers.peripherals.mouse,,25.44,243,4
2020-04-29 19:36:24 UTC,10244,5244,computers.peripherals.mouse,logitech,77.52,244,3
2020-04-29 19:37:49 UTC,10245,5245,appliances.environment.air_conditioner,ava,173.59,245,0
2020-04-29 19:51:58 UTC,10246,5246,electronics.video.tv,lg,416.64,246,0
2020-04-29 19:51:58 UTC,10247,5247,appliances.environment.air_conditioner,beko,231.46,247,4
2020-04-29 19:51:58 UTC,10248,5248,appliances.environment.air_conditioner,lg,347.2,248,5
2020-04-29 19:55:10 UTC,10249,5249,computers.peripherals.keyboard,trust,18.5,249,5
2020-04-29 20:09:50 UTC,10250,5250,,xiaomi,18.5,250,4
2020-04-29 20:11:24 UTC,10251,5251,computers.notebook,microlab,27.75,251,4
2020-04-29 20:15:42 UTC,10252,5252,appliances.environment.air_conditioner,lg,810.16,252,2
2020-04-29 20:22:21 UTC,10253,5253,appliances.environment.water_heater,thermex,111.09,253,4
2020-04-29 20:22:21 UTC,10254,5254,furniture.kitchen.table,philips,69.42,254,1
2020-04-29 20:22:21 UTC,10255,5255,appliances.personal.massager,gezatone,23.13,255,2
2020-04-29 20:22:21 UTC,10256,5256,appliances.kitchen.mixer,bosch,90.25,256,0
2020-04-29 20:22:21 UTC,10257,5257,,rowenta,50.9,257,0
2020-04-29 20:22:21 UTC,10258,5258,appliances.kitchen.meat_grinder,,57.85,258,0
2020-04-29 20:22:21 UTC,10259,5259,,inhouse,23.13,259,4
2020-04-29 20:22:21 UTC,10260,5260,appliances.personal.massager,polaris,21.97,260,4
2020-04-29 20:22:21 UTC,10261,5261,appliances.environment.vacuum,bosch,101.83,261,4
2020-04-29 20:22:21 UTC,10262,5262,furniture.kitchen.table,tefal,28.91,262,5
2020-04-29 20:22:21 UTC,10263,5263,furniture.kitchen.table,tefal,25.44,263,4
2020-04-29 20:22:21 UTC,10264,5264,furniture.kitchen.table,tefal,41.64,264,4
2020-04-29 20:22:21 UTC,10265,5265,furniture.kitchen.table,berghoff,76.37,265,4
2020-04-29 20:22:21 UTC,10266,5266,furniture.kitchen.table,tefal,62.48,266,4
2020-04-29 20:22:21 UTC,10267,5267,appliances.kitchen.toster,bosch,60.16,267,0
2020-04-29 20:22:21 UTC,10268,5268,furniture.living_room.shelving,inhouse,17.34,268,1
2020-04-29 20:41:41 UTC,10269,5269,computers.peripherals.mouse,delux,5.07,269,5
2020-04-29 20:41:41 UTC,10270,5270,furniture.living_room.shelving,muljhtidom,6.92,270,0
2020-04-29 20:50:08 UTC,10271,5271,furniture.kitchen.table,philips,64.79,271,1
2020-04-29 21:02:59 UTC,10272,5272,appliances.kitchen.kettle,polaris,53.22,272,5
2020-04-29 21:21:19 UTC,10273,5273,appliances.environment.fan,polaris,20.81,273,2
2020-04-29 21:21:19 UTC,10274,5274,appliances.environment.water_heater,thermex,111.09,274,5
2020-04-29 22:07:20 UTC,10275,5275,electronics.smartphone,samsung,995.35,275,4
2020-04-29 22:27:58 UTC,10276,5276,computers.network.router,altel,57.85,276,2
2020-04-29 23:06:36 UTC,10277,5277,stationery.cartrige,hp,15.02,277,4
2020-04-29 23:08:54 UTC,10278,5278,stationery.paper,svetocopy,4.17,278,2
2020-04-30 00:08:03 UTC,10279,5279,appliances.environment.vacuum,samsung,25.44,279,5
2020-04-30 00:08:03 UTC,10280,5280,appliances.environment.vacuum,samsung,25.44,280,3
2020-04-30 00:11:14 UTC,10281,5281,appliances.environment.vacuum,samsung,8.08,281,1
2020-04-30 00:31:17 UTC,10282,5282,computers.peripherals.mouse,hyperx,20.81,282,0
2020-04-30 00:31:17 UTC,10283,5283,computers.peripherals.keyboard,genius,20.81,283,2
2020-04-30 00:31:17 UTC,10284,5284,computers.peripherals.mouse,razer,66.88,284,1
2020-04-30 00:37:00 UTC,10285,5285,appliances.iron,scarlett,23.13,285,0
2020-04-30 01:29:54 UTC,10286,5286,,moulinex,159.7,286,0
2020-04-30 01:32:36 UTC,10287,5287,,redmond,55.53,287,1
2020-04-30 01:46:31 UTC,10288,5288,,,15.49,288,1
2020-04-30 02:13:18 UTC,10289,5289,appliances.kitchen.kettle,philips,32.38,289,3
2020-04-30 02:17:00 UTC,10290,5290,appliances.personal.massager,philips,162.01,290,5
2020-04-30 02:20:25 UTC,10291,5291,appliances.kitchen.kettle,ava,9.24,291,0
2020-04-30 02:47:23 UTC,10292,5292,,xiaomi,18.5,292,3
2020-04-30 03:06:22 UTC,10293,5293,electronics.tablet,samsung,208.31,293,4
2020-04-30 03:07:36 UTC,10294,5294,,vitek,18.5,294,1
2020-04-30 03:12:11 UTC,10295,5295,,ava,2.78,295,4
2020-04-30 03:38:38 UTC,10296,5296,appliances.kitchen.kettle,tefal,49.75,296,2
2020-04-30 03:43:32 UTC,10297,5297,computers.peripherals.keyboard,bloody,43.96,297,3
2020-04-30 03:43:32 UTC,10298,5298,electronics.audio.headphone,bloody,34.7,298,0
2020-04-30 03:43:32 UTC,10299,5299,computers.peripherals.mouse,,13.63,299,2
2020-04-30 03:43:32 UTC,10300,5300,computers.peripherals.monitor,samsung,92.57,300,0
2020-04-30 03:43:32 UTC,10301,5301,,,601.83,301,0
2020-04-30 03:43:53 UTC,10302,5302,appliances.personal.hair_cutter,polaris,27.75,302,4
2020-04-30 03:44:26 UTC,10303,5303,computers.network.router,altel,41.64,303,0
2020-04-30 03:49:20 UTC,10304,5304,computers.notebook,apple,1041.64,304,5
2020-04-30 03:49:42 UTC,10305,5305,electronics.audio.headphone,plantronics,37.01,305,0
2020-04-30 03:49:42 UTC,10306,5306,,akvafor,10.16,306,0
2020-04-30 03:49:53 UTC,10307,5307,electronics.audio.headphone,huawei,196.74,307,0
2020-04-30 03:52:02 UTC,10308,5308,appliances.kitchen.refrigerators,birjusa,252.29,308,2
2020-04-30 03:52:02 UTC,10309,5309,appliances.kitchen.refrigerators,birjusa,337.94,309,5
2020-04-30 03:52:02 UTC,10310,5310,,ava,451.37,310,4
2020-04-30 04:02:24 UTC,10311,5311,electronics.smartphone,samsung,254.61,311,1
2020-04-30 04:03:12 UTC,10312,5312,,peterhof,11.78,312,4
2020-04-30 04:03:12 UTC,10313,5313,,peterhof,11.32,313,0
2020-04-30 04:04:48 UTC,10314,5314,electronics.smartphone,samsung,161.78,314,0
2020-04-30 04:04:48 UTC,10315,5315,,ava,2.78,315,0
2020-04-30 04:04:48 UTC,10316,5316,,ava,0.23,316,3
2020-04-30 04:05:08 UTC,10317,5317,computers.network.router,d-link,13.87,317,5
2020-04-30 04:05:08 UTC,10318,5318,computers.network.router,tp-link,25.9,318,2
2020-04-30 04:06:15 UTC,10319,5319,electronics.smartphone,apple,856.23,319,2
2020-04-30 04:07:28 UTC,10320,5320,,akvafor,10.16,320,3
2020-04-30 04:09:47 UTC,10321,5321,appliances.environment.air_heater,ava,9.24,321,2
2020-04-30 04:09:47 UTC,10322,5322,,vitek,18.5,322,3
2020-04-30 04:09:47 UTC,10323,5323,computers.notebook,china,13.87,323,1
2020-04-30 04:09:47 UTC,10324,5324,appliances.iron,vitek,43.96,324,5
